"visitorID","age","gender","prev_wincarn","homestate","phys_level","travel_dist","occupation","companion_type","ski_snowboard","social_media","preference"
1680,74,"Male",0,"Maine","Very Active",0.570557744735181,"blue collar","friends",1,0.55,"Outdoor"
1698,81,"Male",5,"Rhode Island","NaN",4.59638215601444,"white collar","friends",1,0.41,"Indoor"
1715,59,"Male",1,"Ontario","Moderate",28.2270988481571,"white collar","friends",1,0.4,"Indoor"
1718,35,"Male",3,"Maine","Moderate",1.03210856505328,"white collar","friends",1,0.62,"Indoor"
1719,52,"Male",5,"Maine","Very Active",30.753661943704,"white collar","friends",1,0.44,"Outdoor"
1766,51,"Male",3,"New Jersey","Moderate",17.4194309107008,"blue collar","friends",1,0.21,"Indoor"
1775,70,"Male",3,"Rhode Island","Very Active",36.3839969394689,"white collar","friends",1,0.69,"Outdoor"
1817,59,"Male",0,"Maine","Very Active",4.96375462484896,"blue collar","friends",1,0.3,"Outdoor"
1846,76,"Male",2,"Maine","Very Active",0.480763721836603,"blue collar","friends",1,0.66,"Outdoor"
1847,53,"Male",1,"Maine","Moderate",105.006321401973,"white collar","friends",1,0.94,"Indoor"
1962,81,"Male",3,"Maine","Moderate",9.10027693025768,"retired","friends",1,0.31,"Indoor"
2003,35,"Male",0,"Rhode Island","Very Active",40.9006205929403,"white collar","friends",1,0.4,"Indoor"
2027,41,"Male",2,"Maine","Moderate",47.2305330981441,"white collar","friends",1,0.96,"Outdoor"
2029,68,"Male",1,"Maine","Moderate",23.7553934064355,"white collar","friends",1,0.23,"Outdoor"
2035,76,"Male",3,"New Hampshire","NaN",27.9968886433129,"retired","friends",1,0.62,"Outdoor"
2082,37,"Male",2,"New Hampshire","Moderate",15.5099946438315,"blue collar","friends",1,0.37,"Outdoor"
2111,54,"Male",2,"Maine","Moderate",64.9701315130959,"white collar","friends",1,0.73,"Outdoor"
2121,19,"Male",3,"New Hampshire","NaN",42.782497887773,"retired","friends",1,0.77,"Outdoor"
2128,38,"Male",3,"Maine","Moderate",3.59801199287176,"blue collar","friends",1,0.99,"Indoor"
2144,23,"Male",2,"Maine","NaN",87.8242833426466,"retired","friends",1,0.14,"Outdoor"
2151,63,"Male",2,"Maine","Moderate",1.40632729046047,"blue collar","friends",1,0.37,"Outdoor"
2186,79,"Male",3,"Massachusetts","Moderate",16.7385049900951,"white collar","friends",1,0.44,"Outdoor"
2199,74,"Male",7,"New Hampshire","Moderate",47.1093472440667,"white collar","friends",1,0.87,"Outdoor"
2273,39,"Male",0,"Maine","Moderate",7.87159187719226,"white collar","friends",1,0.54,"Indoor"
2376,42,"Male",2,"Maine","Very Active",15.5344850375297,"white collar","friends",1,0.73,"Outdoor"
2383,22,"Male",3,"Maine","Very Active",1.68169158064576,"blue collar","friends",1,0.49,"Outdoor"
86,24,"Female",1,"New York","Moderate",2.44544247165322,"student","fam_children",1,0.36,"Indoor"
640,23,"Female",0,"New York","Very Active",9.54779633320868,"student","fam_children",1,0.04,"Outdoor"
1460,26,"Female",1,"New York","Moderate",0.543679045513272,"student","fam_children",1,0.53,"Outdoor"
2040,25,"Female",2,"New York","Very Active",12.4976003263146,"student","fam_children",1,0.28,"Outdoor"
176,62,"Female",1,"New York","Moderate",4.82738916762173,"retired","fam_children",1,0.91,"Outdoor"
310,41,"Female",3,"New York","NaN",9.53129478730261,"retired","fam_children",1,0.89,"Outdoor"
363,40,"Female",3,"New York","Very Active",19.6762401415947,"white collar","fam_children",1,0.27,"Outdoor"
409,26,"Female",1,"New York","NaN",22.4413109189811,"gig worker","fam_children",1,0.59,"Outdoor"
492,42,"Female",1,"New York","Very Active",11.3958622701466,"blue collar","fam_children",1,0.66,"Indoor"
645,52,"Female",4,"New York","Very Active",67.7138179507027,"white collar","fam_children",1,0.36,"Indoor"
788,22,"Female",0,"New York","Moderate",14.6792017660084,"retired","fam_children",1,0.15,"Outdoor"
1180,32,"Female",2,"New York","Very Active",3.56081243604422,"white collar","fam_children",1,0.59,"Outdoor"
1182,72,"Female",3,"New York","Moderate",20.1325538259319,"white collar","fam_children",1,0.39,"Outdoor"
1381,23,"Female",1,"New York","Very Active",30.0096383301501,"white collar","fam_children",1,0.8,"Indoor"
1438,83,"Female",4,"New York","Moderate",24.6388304329232,"white collar","fam_children",1,0.53,"Outdoor"
1481,49,"Female",2,"New York","Moderate",31.9749444641158,"white collar","fam_children",1,0.93,"Outdoor"
1494,20,"Female",0,"New York","Very Active",8.90632318332791,"white collar","fam_children",1,0.1,"Outdoor"
1535,79,"Female",0,"New York","Moderate",27.8552669998367,"retired","fam_children",1,0.47,"Indoor"
1571,18,"Female",2,"New York","NaN",13.5009139031172,"white collar","fam_children",1,0.97,"Indoor"
1604,60,"Female",1,"New York","Moderate",9.9394029378891,"retired","fam_children",1,0.53,"Outdoor"
1693,68,"Female",1,"New York","Moderate",8.293691997058,"white collar","fam_children",1,0.4,"Outdoor"
1694,56,"Female",2,"New York","Very Active",10.9261225536466,"white collar","fam_children",1,0.5,"Outdoor"
2052,21,"Female",4,"New York","Moderate",10.1891730818897,"white collar","fam_children",1,0.73,"Indoor"
177,23,"Female",4,"Massachusetts","NaN",0.601858017963789,"student","fam_children",1,0.6,"Indoor"
204,23,"Female",3,"New Hampshire","NaN",1.72156590037048,"student","fam_children",1,0.37,"Indoor"
340,25,"Female",2,"Maine","Moderate",22.9267010084333,"student","fam_children",1,0.2,"Outdoor"
453,24,"Female",3,"Massachusetts","Moderate",1.1614457052201,"student","fam_children",1,0.11,"Indoor"
532,25,"Female",1,"Maine","Very Active",17.2968055299463,"student","fam_children",1,0.94,"Outdoor"
661,25,"Female",5,"Massachusetts","Moderate",12.1835169009864,"student","fam_children",1,0.62,"Outdoor"
693,23,"Female",1,"Connecticut","NaN",29.6957929043059,"student","fam_children",1,0.71,"Outdoor"
694,25,"Female",7,"New Jersey","Very Active",20.4398506401496,"student","fam_children",1,0.26,"Outdoor"
838,25,"Female",0,"Maine","Moderate",1.59979853779078,"student","fam_children",1,0.96,"Outdoor"
886,22,"Female",1,"Maine","Moderate",56.3410462405453,"student","fam_children",1,0.22,"Outdoor"
887,26,"Female",2,"Maine","NaN",2.13477057404816,"student","fam_children",1,0.25,"Outdoor"
972,25,"Female",0,"Massachusetts","Moderate",32.9229153675919,"student","fam_children",1,0.25,"Indoor"
1056,23,"Female",1,"Rhode Island","Very Active",10.104575548321,"student","fam_children",1,0.38,"Outdoor"
1131,25,"Female",0,"New Hampshire","Moderate",14.4632865666392,"student","fam_children",1,0.76,"Outdoor"
1154,24,"Female",3,"Massachusetts","Moderate",33.245060367692,"student","fam_children",1,0.03,"Outdoor"
1250,22,"Female",2,"Massachusetts","Moderate",27.5083240671995,"student","fam_children",1,0.93,"Outdoor"
1850,23,"Female",4,"Maine","Moderate",17.530343169671,"student","fam_children",1,0.1,"Indoor"
1858,24,"Female",1,"Maine","Very Active",68.8665829565296,"student","fam_children",1,0.69,"Outdoor"
1921,25,"Female",3,"New Hampshire","Very Active",78.0659441235376,"student","fam_children",1,0.78,"Outdoor"
1967,25,"Female",2,"Massachusetts","Moderate",4.51933781997989,"student","fam_children",1,0.57,"Indoor"
1985,24,"Female",2,"Rhode Island","Moderate",30.5554211378123,"student","fam_children",1,0.76,"Outdoor"
1987,26,"Female",1,"Maine","Moderate",90.6692514518156,"student","fam_children",1,0.41,"Indoor"
1993,24,"Female",1,"Maine","Very Active",10.7029379438609,"student","fam_children",1,0.89,"Outdoor"
2345,22,"Female",3,"Maine","Very Active",11.4158686380548,"student","fam_children",1,0.4,"Outdoor"
3,41,"Female",3,"Rhode Island","Moderate",27.9340289516335,"white collar","fam_children",1,0.97,"Outdoor"
39,33,"Female",0,"Maine","Moderate",0.206802599237607,"white collar","fam_children",1,0.13,"Outdoor"
151,52,"Female",0,"Massachusetts","Very Active",11.0271869879216,"white collar","fam_children",1,0.23,"Outdoor"
169,78,"Female",3,"Maine","Moderate",14.6130516557934,"white collar","fam_children",1,0.13,"Indoor"
190,70,"Female",1,"Maine","Very Active",30.3598447841495,"blue collar","fam_children",1,0.1,"Indoor"
212,77,"Female",2,"Maine","Very Active",0.163909014650565,"blue collar","fam_children",1,0.1,"Outdoor"
213,32,"Female",2,"New Jersey","Moderate",9.181909551844,"white collar","fam_children",1,0.91,"Indoor"
261,83,"Female",4,"Maine","Very Active",12.6958624366671,"white collar","fam_children",1,0.65,"Indoor"
272,61,"Female",1,"Connecticut","Very Active",39.4863890839701,"white collar","fam_children",1,0.66,"Outdoor"
274,70,"Female",4,"Ontario","Very Active",11.8883453030139,"white collar","fam_children",1,0.25,"Outdoor"
275,66,"Female",4,"New Jersey","Very Active",2.94952736278428,"gig worker","fam_children",1,0.07,"Outdoor"
282,80,"Female",2,"Rhode Island","Very Active",45.3007629116006,"blue collar","fam_children",1,0.43,"Outdoor"
284,31,"Female",4,"Maine","Very Active",24.084647092128,"white collar","fam_children",1,0.28,"Outdoor"
288,40,"Female",1,"New Jersey","Moderate",4.03991795144975,"blue collar","fam_children",1,0.8,"Outdoor"
314,40,"Female",1,"Ontario","Very Active",10.3318560589105,"blue collar","fam_children",1,0.2,"Outdoor"
319,40,"Female",1,"Massachusetts","NaN",14.7958800188246,"retired","fam_children",1,0.87,"Outdoor"
360,55,"Female",3,"Ontario","Moderate",18.5539892866256,"blue collar","fam_children",1,0.29,"Outdoor"
366,82,"Female",0,"Ontario","Moderate",8.52627373300493,"NaN","fam_children",1,0.12,"Outdoor"
379,63,"Female",0,"Maine","Moderate",15.425997673625,"blue collar","fam_children",1,0.01,"Outdoor"
383,62,"Female",3,"Maine","Very Active",2.08516679704189,"retired","fam_children",1,0.45,"Outdoor"
385,27,"Female",4,"Maine","Very Active",9.7582367900759,"white collar","fam_children",1,0.63,"Indoor"
389,65,"Female",3,"Maine","Moderate",8.43063014559448,"retired","fam_children",1,0.54,"Indoor"
412,63,"Female",2,"Maine","NaN",50.6472482850988,"white collar","fam_children",1,0.92,"Outdoor"
416,69,"Female",3,"New Jersey","Very Active",1.33174853478873,"blue collar","fam_children",1,0.87,"Indoor"
421,77,"Female",2,"Maine","Moderate",5.31802744471392,"blue collar","fam_children",1,0.67,"Outdoor"
444,84,"Female",1,"New Hampshire","Moderate",18.6647180314867,"white collar","fam_children",1,0.83,"Outdoor"
446,29,"Female",2,"Maine","Moderate",20.0125544072837,"white collar","fam_children",1,0,"Outdoor"
463,65,"Female",4,"Connecticut","Moderate",11.9325172062963,"retired","fam_children",1,0.65,"Outdoor"
522,24,"Female",4,"Maine","Moderate",23.7968277550283,"white collar","fam_children",1,0.48,"Outdoor"
524,76,"Female",1,"New Hampshire","Moderate",10.9229930210859,"NaN","fam_children",1,0.94,"Outdoor"
528,77,"Female",5,"Maine","Moderate",3.02556645125151,"blue collar","fam_children",1,0.98,"Outdoor"
563,65,"Female",1,"Rhode Island","NaN",9.86241712234914,"blue collar","fam_children",1,0.54,"Outdoor"
568,49,"Female",2,"Massachusetts","Moderate",3.76116030849516,"blue collar","fam_children",1,0.62,"Indoor"
577,22,"Female",4,"Rhode Island","Very Active",21.1848008600306,"blue collar","fam_children",1,0.41,"Outdoor"
585,45,"Female",1,"Maine","Moderate",0.19193054602777,"retired","fam_children",1,0,"Outdoor"
602,51,"Female",3,"New Jersey","Moderate",0.766985683398688,"blue collar","fam_children",1,0.01,"Indoor"
633,52,"Female",2,"New Hampshire","NaN",53.1409382422395,"retired","fam_children",1,0.36,"Indoor"
651,62,"Female",1,"Maine","Moderate",13.819917710498,"blue collar","fam_children",1,0.97,"Outdoor"
675,68,"Female",0,"Massachusetts","Moderate",9.35702221468091,"gig worker","fam_children",1,0.66,"Outdoor"
679,48,"Female",2,"Maine","Moderate",5.73095537722111,"white collar","fam_children",1,0.14,"Indoor"
703,67,"Female",2,"New Hampshire","Very Active",2.94819843955338,"blue collar","fam_children",1,0.12,"Outdoor"
735,66,"Female",1,"Massachusetts","Moderate",7.58525383658707,"retired","fam_children",1,0.01,"Outdoor"
738,81,"Female",1,"Maine","Very Active",5.83517289720476,"blue collar","fam_children",1,0.52,"Indoor"
741,47,"Female",3,"New Jersey","Very Active",7.32549645578325,"blue collar","fam_children",1,0.74,"Indoor"
750,51,"Female",1,"New Jersey","Moderate",5.96704697236419,"white collar","fam_children",1,0.2,"Outdoor"
757,44,"Female",1,"New Hampshire","Moderate",1.10065910033882,"white collar","fam_children",1,0.07,"Outdoor"
762,72,"Female",0,"Maine","Very Active",12.3043166194111,"blue collar","fam_children",1,0.75,"Indoor"
763,67,"Female",3,"Massachusetts","Moderate",0.182027528062463,"white collar","fam_children",1,0.57,"Outdoor"
769,41,"Female",1,"Maine","NaN",7.3269162978977,"blue collar","fam_children",1,0.15,"Indoor"
791,43,"Female",0,"Maine","Moderate",12.2055628057569,"retired","fam_children",1,0.78,"Outdoor"
798,20,"Female",7,"Massachusetts","Moderate",12.7227949909866,"retired","fam_children",1,0.48,"Outdoor"
806,72,"Female",0,"Rhode Island","NaN",4.55104104243219,"retired","fam_children",1,0.07,"Indoor"
819,60,"Female",0,"Maine","Moderate",24.984658192003,"white collar","fam_children",1,0.43,"Outdoor"
823,41,"Female",2,"Rhode Island","Moderate",26.7128629042747,"blue collar","fam_children",1,0.62,"Outdoor"
837,84,"Female",2,"Rhode Island","Very Active",3.76141860947132,"white collar","fam_children",1,0.22,"Indoor"
840,82,"Female",3,"Rhode Island","Moderate",17.2839059113505,"blue collar","fam_children",1,0.24,"Outdoor"
865,50,"Female",3,"Ontario","Very Active",26.5970870844069,"gig worker","fam_children",1,0.98,"Outdoor"
878,47,"Female",0,"Maine","NaN",3.67928848601878,"white collar","fam_children",1,0.77,"Outdoor"
901,24,"Female",3,"Maine","NaN",1.13337825544157,"white collar","fam_children",1,0.85,"Outdoor"
907,77,"Female",4,"Connecticut","Very Active",44.6611259479947,"white collar","fam_children",1,0.58,"Outdoor"
909,79,"Female",1,"Connecticut","Moderate",35.242830326963,"retired","fam_children",1,0.45,"Outdoor"
936,19,"Female",2,"Maine","Moderate",23.5229866198244,"retired","fam_children",1,0.3,"Indoor"
1035,62,"Female",0,"Maine","Moderate",1.79617815651,"blue collar","fam_children",1,0.79,"Outdoor"
1042,45,"Female",3,"Maine","Very Active",7.38532447256148,"blue collar","fam_children",1,0.14,"Outdoor"
1052,49,"Female",3,"Massachusetts","Moderate",11.6503260564059,"gig worker","fam_children",1,0.51,"Outdoor"
1078,81,"Female",2,"Rhode Island","Moderate",35.6752816235966,"blue collar","fam_children",1,0.8,"Outdoor"
1084,52,"Female",1,"Maine","Very Active",2.43704660476007,"white collar","fam_children",1,0.18,"Outdoor"
1107,53,"Female",3,"Massachusetts","Moderate",9.87133635208011,"retired","fam_children",1,0.87,"Outdoor"
1114,67,"Female",4,"Maine","Moderate",10.3851300105453,"blue collar","fam_children",1,0.58,"Indoor"
1115,52,"Female",2,"New Hampshire","Moderate",18.3249278171899,"white collar","fam_children",1,0.46,"Indoor"
1132,25,"Female",3,"Maine","Moderate",1.03240793913328,"gig worker","fam_children",1,0.05,"Outdoor"
1134,63,"Female",3,"Maine","Moderate",1.11277706921101,"white collar","fam_children",1,0.5,"Outdoor"
1143,26,"Female",3,"Maine","Moderate",59.6356578902297,"white collar","fam_children",1,0.15,"Indoor"
1162,35,"Female",4,"New Jersey","Moderate",14.2552485122325,"white collar","fam_children",1,0.87,"Outdoor"
1181,28,"Female",2,"Connecticut","Moderate",19.6597886822166,"white collar","fam_children",1,0.84,"Outdoor"
1201,44,"Female",2,"Massachusetts","Moderate",9.86856807023287,"retired","fam_children",1,0.06,"Indoor"
1246,67,"Female",2,"Massachusetts","Moderate",5.2397935744375,"white collar","fam_children",1,0.99,"Indoor"
1266,31,"Female",1,"Maine","Very Active",4.96737274341285,"white collar","fam_children",1,0.09,"Outdoor"
1275,36,"Female",2,"Vermont","NaN",36.4737757131691,"white collar","fam_children",1,0.97,"Outdoor"
1323,66,"Female",3,"Maine","Moderate",30.3019303439145,"blue collar","fam_children",1,0.41,"Indoor"
1340,64,"Female",0,"Maine","Moderate",3.47337172192632,"retired","fam_children",1,0.53,"Outdoor"
1357,57,"Female",5,"New Hampshire","NaN",7.10853034683316,"white collar","fam_children",1,0.53,"Outdoor"
1392,24,"Female",2,"Connecticut","Moderate",4.97326768003404,"gig worker","fam_children",1,0.92,"Outdoor"
1417,46,"Female",1,"Connecticut","Moderate",18.7123911822799,"white collar","fam_children",1,0.06,"Indoor"
1437,23,"Female",0,"Maine","Moderate",22.0801362014356,"white collar","fam_children",1,0.09,"Outdoor"
1459,35,"Female",1,"New Jersey","Moderate",0.669977888464928,"white collar","fam_children",1,0.37,"Outdoor"
1474,38,"Female",0,"Maine","Moderate",14.9536557300928,"white collar","fam_children",1,0.53,"Indoor"
1542,47,"Female",5,"Maine","Moderate",0.473554109972118,"blue collar","fam_children",1,0.48,"Indoor"
1589,64,"Female",6,"Rhode Island","Moderate",0.69331856444478,"gig worker","fam_children",1,0.06,"Outdoor"
1596,33,"Female",3,"Maine","Very Active",1.56149107962847,"retired","fam_children",1,0.44,"Outdoor"
1627,41,"Female",2,"Maine","Moderate",1.76477438770235,"white collar","fam_children",1,0.21,"Indoor"
1636,62,"Female",4,"New Hampshire","Moderate",14.4620569681395,"white collar","fam_children",1,0.32,"Outdoor"
1685,73,"Female",3,"Vermont","NaN",53.7899278451629,"white collar","fam_children",1,0.63,"Outdoor"
1712,20,"Female",2,"New Hampshire","Moderate",28.9501377923374,"retired","fam_children",1,0.04,"Indoor"
1743,55,"Female",1,"Ontario","Moderate",17.1526375777068,"blue collar","fam_children",1,0.6,"Outdoor"
1794,58,"Female",0,"Maine","Moderate",3.55134629308207,"white collar","fam_children",1,0.61,"Outdoor"
1838,28,"Female",3,"Massachusetts","Moderate",13.4101160895079,"retired","fam_children",1,0.42,"Indoor"
1860,37,"Female",1,"Maine","Moderate",4.64872370474041,"retired","fam_children",1,0.68,"Outdoor"
1905,55,"Female",2,"Maine","Very Active",11.8346492666751,"white collar","fam_children",1,0.25,"Outdoor"
1911,22,"Female",5,"New Hampshire","Moderate",4.00038207881153,"blue collar","fam_children",1,0.74,"Outdoor"
1934,31,"Female",1,"Massachusetts","Moderate",16.3636239423397,"retired","fam_children",1,0.42,"Indoor"
1944,52,"Female",1,"Ontario","Moderate",1.20441540819885,"white collar","fam_children",1,0.07,"Outdoor"
1966,72,"Female",0,"Maine","Moderate",0.328134155237989,"blue collar","fam_children",1,0.9,"Outdoor"
1973,58,"Female",0,"Maine","NaN",2.50315356068313,"white collar","fam_children",1,0.14,"Outdoor"
1994,73,"Female",1,"Maine","Moderate",10.4367274325341,"blue collar","fam_children",1,0.08,"Outdoor"
1999,30,"Female",2,"Massachusetts","Moderate",54.7204143156238,"white collar","fam_children",1,0.99,"Outdoor"
2117,22,"Female",1,"Massachusetts","Very Active",0.337021918967366,"blue collar","fam_children",1,0.06,"Indoor"
2123,74,"Female",3,"Maine","Very Active",17.9601135096493,"blue collar","fam_children",1,0.52,"Outdoor"
2129,35,"Female",0,"Maine","Moderate",14.6861549085918,"white collar","fam_children",1,0.75,"Indoor"
2135,40,"Female",4,"Massachusetts","Very Active",3.45835846573347,"retired","fam_children",1,0.72,"Outdoor"
2140,70,"Female",1,"Maine","Moderate",14.4924834819442,"blue collar","fam_children",1,0.03,"Indoor"
2163,62,"Female",2,"New Jersey","Moderate",0.145954184037355,"blue collar","fam_children",1,0.13,"Outdoor"
2166,62,"Female",2,"Maine","Moderate",33.9463458565955,"white collar","fam_children",1,0.15,"Outdoor"
2213,25,"Female",3,"New Jersey","Moderate",7.04481413587928,"white collar","fam_children",1,0.64,"Indoor"
2244,81,"Female",1,"Maine","Very Active",33.4137953082069,"white collar","fam_children",1,0.25,"Outdoor"
2306,53,"Female",3,"Maine","Very Active",23.8553590877893,"retired","fam_children",1,0.95,"Outdoor"
2309,72,"Female",1,"Maine","Very Active",9.9326894339174,"white collar","fam_children",1,0.57,"Indoor"
2330,41,"Female",3,"Ontario","Moderate",14.4880738251414,"white collar","fam_children",1,0.17,"Indoor"
2337,63,"Female",0,"New Hampshire","Very Active",46.0679456441996,"white collar","fam_children",1,0.88,"Outdoor"
2340,71,"Female",0,"Maine","NaN",8.70144736319856,"white collar","fam_children",1,0.42,"Outdoor"
2346,83,"Female",4,"Maine","Moderate",107.531577082057,"blue collar","fam_children",1,0.3,"Outdoor"
2355,81,"Female",3,"Maine","Moderate",0.654990272596478,"white collar","fam_children",1,0.42,"Outdoor"
2384,33,"Female",4,"New Jersey","NaN",5.51352676004171,"blue collar","fam_children",1,0.03,"Outdoor"
2387,57,"Female",1,"Maine","Very Active",6.75224740058184,"retired","fam_children",1,0.14,"Outdoor"
2395,39,"Female",2,"Maine","Moderate",13.661346770823,"retired","fam_children",1,0.54,"Outdoor"
410,24,"Female",1,"New York","NaN",5.13328211382031,"student","solo",1,0.67,"Outdoor"
660,36,"Female",3,"New York","Very Active",1.89542581743875,"white collar","solo",1,0.44,"Indoor"
765,75,"Female",3,"New York","Moderate",12.0239813346416,"white collar","solo",1,0.86,"Outdoor"
977,31,"Female",1,"New York","Very Active",7.21539014950395,"blue collar","solo",1,0.43,"Outdoor"
497,25,"Female",2,"Maine","Moderate",34.4992119802122,"student","solo",1,0.16,"Indoor"
700,24,"Female",0,"Maine","Very Active",27.4010496764424,"student","solo",1,0.47,"Outdoor"
1433,24,"Female",2,"Vermont","Moderate",0.879028774797916,"student","solo",1,0.27,"Outdoor"
1745,24,"Female",0,"Massachusetts","Moderate",17.185018610749,"student","solo",1,0.07,"Indoor"
1889,25,"Female",1,"Maine","Moderate",15.5695455885472,"student","solo",1,0.67,"Outdoor"
57,34,"Female",3,"Maine","Very Active",19.4773736631427,"gig worker","solo",1,0.45,"Indoor"
91,67,"Female",1,"Maine","Moderate",3.01307979039848,"white collar","solo",1,0.02,"Indoor"
101,68,"Female",4,"Maine","Moderate",0.572746760545678,"white collar","solo",1,0.31,"Indoor"
165,72,"Female",4,"Massachusetts","Moderate",22.716827931905,"white collar","solo",1,0.85,"Outdoor"
243,23,"Female",1,"Maine","Moderate",9.56546289846301,"white collar","solo",1,0.4,"Outdoor"
299,34,"Female",2,"Massachusetts","Very Active",2.88833670318127,"white collar","solo",1,0.79,"Indoor"
316,53,"Female",3,"Maine","Moderate",11.2988486327231,"white collar","solo",1,0.79,"Indoor"
371,49,"Female",5,"Maine","Moderate",37.8741922212725,"blue collar","solo",1,0.43,"Indoor"
395,43,"Female",5,"Maine","Moderate",16.2627632907572,"blue collar","solo",1,0.09,"Outdoor"
559,36,"Female",0,"Maine","Moderate",18.8228234928245,"white collar","solo",1,0.25,"Indoor"
622,41,"Female",3,"Maine","Moderate",2.86744906567037,"retired","solo",1,0.39,"Outdoor"
631,77,"Female",2,"Maine","Moderate",16.630246452147,"retired","solo",1,0.66,"Outdoor"
642,69,"Female",1,"Ontario","Moderate",13.7151851784438,"white collar","solo",1,0.32,"Indoor"
684,50,"Female",1,"Maine","Moderate",18.5486457115951,"white collar","solo",1,0.34,"Outdoor"
690,26,"Female",2,"Massachusetts","Moderate",6.04030290618539,"white collar","solo",1,0.93,"Indoor"
721,31,"Female",2,"New Jersey","Moderate",8.06185713037848,"white collar","solo",1,0.31,"Indoor"
817,79,"Female",2,"Massachusetts","Very Active",39.056630579937,"white collar","solo",1,0.28,"Outdoor"
872,54,"Female",2,"Connecticut","Very Active",3.1623836893079,"white collar","solo",1,0.2,"Indoor"
930,64,"Female",3,"New Hampshire","Very Active",15.557810011411,"white collar","solo",1,0.27,"Indoor"
983,23,"Female",2,"Maine","Moderate",9.23727584071457,"white collar","solo",1,0.55,"Indoor"
1001,25,"Female",5,"Massachusetts","Moderate",4.7509173117578,"blue collar","solo",1,0.46,"Outdoor"
1031,54,"Female",2,"Connecticut","Moderate",27.545777260417,"gig worker","solo",1,0.21,"Indoor"
1109,69,"Female",3,"Ontario","Moderate",2.38300031492708,"retired","solo",1,0.98,"Outdoor"
1191,30,"Female",1,"New Jersey","Very Active",45.924876184784,"white collar","solo",1,0.85,"Outdoor"
1232,84,"Female",3,"Maine","Moderate",10.8361487742513,"blue collar","solo",1,0.96,"Outdoor"
1259,23,"Female",3,"Connecticut","NaN",10.340911592547,"gig worker","solo",1,0.41,"Outdoor"
1288,33,"Female",1,"Massachusetts","Moderate",12.0259967725724,"white collar","solo",1,0.25,"Indoor"
1294,28,"Female",3,"Rhode Island","Moderate",4.17118293233216,"white collar","solo",1,0.49,"Indoor"
1385,18,"Female",2,"Rhode Island","Moderate",50.503609513206,"NaN","solo",1,0.25,"Outdoor"
1410,78,"Female",1,"Massachusetts","Very Active",77.1507243024867,"blue collar","solo",1,0.78,"Outdoor"
1468,38,"Female",4,"Vermont","Moderate",5.75789290480316,"white collar","solo",1,0.35,"Outdoor"
1536,79,"Female",3,"Maine","Moderate",9.63165439665318,"blue collar","solo",1,0.94,"Indoor"
1562,29,"Female",2,"New Jersey","Moderate",17.690074238086,"white collar","solo",1,0.05,"Outdoor"
1565,20,"Female",2,"Vermont","NaN",15.021588037813,"white collar","solo",1,0.22,"Outdoor"
1786,29,"Female",3,"Maine","Moderate",4.23917943611741,"white collar","solo",1,0.46,"Outdoor"
1803,27,"Female",2,"Massachusetts","Moderate",4.63339247740805,"white collar","solo",1,0.36,"Indoor"
1900,24,"Female",2,"Maine","Very Active",0.632989397272468,"blue collar","solo",1,0.3,"Outdoor"
1936,54,"Female",4,"Maine","Moderate",1.27759001217782,"gig worker","solo",1,0.88,"Outdoor"
1964,41,"Female",4,"Maine","Moderate",36.4797753309892,"retired","solo",1,0.73,"Indoor"
2067,61,"Female",0,"Massachusetts","Moderate",22.9700879930499,"blue collar","solo",1,0.56,"Outdoor"
2075,27,"Female",1,"Maine","Very Active",18.2028249568539,"blue collar","solo",1,0.46,"Indoor"
2081,55,"Female",2,"Ontario","Very Active",22.513499650264,"NaN","solo",1,0.13,"Outdoor"
2099,32,"Female",3,"Maine","Moderate",4.84804383479059,"blue collar","solo",1,0.41,"Outdoor"
2122,59,"Female",0,"Maine","NaN",8.85131095536053,"gig worker","solo",1,0.31,"Outdoor"
2150,60,"Female",3,"Maine","Moderate",7.40556426346302,"white collar","solo",1,0.47,"Outdoor"
2181,33,"Female",1,"Maine","Very Active",75.5695172794884,"white collar","solo",1,0.2,"Indoor"
2225,73,"Female",2,"Maine","Moderate",17.8311410724165,"white collar","solo",1,0.3,"Outdoor"
285,23,"Female",5,"New York","Moderate",14.4200986535999,"student","friends",1,0.28,"Outdoor"
584,23,"Female",3,"New York","Moderate",11.063215220347,"student","friends",1,0.96,"Indoor"
618,24,"Female",3,"New York","Moderate",4.4763404969126,"student","friends",1,0.83,"Outdoor"
81,53,"Female",5,"New York","Moderate",9.40500414930284,"white collar","friends",1,0.78,"Outdoor"
146,43,"Female",3,"New York","Very Active",2.22302377446548,"white collar","friends",1,0.33,"Indoor"
348,29,"Female",1,"New York","Moderate",24.4137847601416,"blue collar","friends",1,0.01,"Outdoor"
560,63,"Female",0,"New York","Very Active",5.53904792293906,"white collar","friends",1,0.4,"Outdoor"
795,60,"Female",0,"New York","Moderate",27.1178807868602,"blue collar","friends",1,0.57,"Outdoor"
1071,68,"Female",2,"New York","Moderate",31.2412628514652,"retired","friends",1,0.63,"Outdoor"
1235,66,"Female",4,"New York","Moderate",6.56391890719533,"blue collar","friends",1,0.81,"Outdoor"
1472,42,"Female",2,"New York","Moderate",14.5936142158412,"blue collar","friends",1,0.82,"Outdoor"
1616,28,"Female",1,"New York","NaN",3.94394628703594,"blue collar","friends",1,0.12,"Outdoor"
1669,64,"Female",3,"New York","Very Active",52.8185333658881,"blue collar","friends",1,0.18,"Outdoor"
